bot_port,stage,frame,p2Xcoord,p2Ycoord,p1Xcoord,p1Ycoord,p2_action,p1_action,p2_action_frame,p1_action_frame,p2_jumps_left,p1_Jumps_Left,p2_stock,p1_stock,p2_percent,p1_percent,p1jsX,p1jsY,p1csX,p1csY,p2jsX,p2jsY,p2csX,p2csY,p1A,p1B,p1X,p1Y,p1Z,p1Ldig,p1Rdig,p1Lan,p1Ran,p2A,p2B,p2X,p2Y,p2Z,p2Ldig,p2Rdig,p2Lan,p2Ran,p1_facing,p1_hitbox_1_size,p1_hitbox_1_status,p1_hitbox_1_x,p1_hitbox_1_y,p1_hitbox_2_size,p1_hitbox_2_status,p1_hitbox_2_x,p1_hitbox_2_y,p1_hitbox_3_size,p1_hitbox_3_status,p1_hitbox_3_x,p1_hitbox_3_y,p1_hitbox_4_size,p1_hitbox_4_status,p1_hitbox_4_x,p1_hitbox_4_y,p1_hitlag,p1_hitstun_frames_left,p1_iasa,p1_invulnerability_left,p1_invulnerable,p1_jumps_left,p1_moonwalkwarning,p1_off_stage,p1_on_ground,p1_prev_action,p1_shield_strength,p1_speed_air_x_self,p1_speed_ground_x_self,p1_speed_x_attack,p1_speed_y_attack,p1_speed_y_self,p2_facing,p2_hitbox_1_size,p2_hitbox_1_status,p2_hitbox_1_x,p2_hitbox_1_y,p2_hitbox_2_size,p2_hitbox_2_status,p2_hitbox_2_x,p2_hitbox_2_y,p2_hitbox_3_size,p2_hitbox_3_status,p2_hitbox_3_x,p2_hitbox_3_y,p2_hitbox_4_size,p2_hitbox_4_status,p2_hitbox_4_x,p2_hitbox_4_y,p2_hitlag,p2_hitstun_frames_left,p2_iasa,p2_invulnerability_left,p2_invulnerable,p2_moonwalkwarning,p2_off_stage,p2_on_ground,p2_prev_action,p2_shield_strength,p2_speed_air_x_self,p2_speed_ground_x_self,p2_speed_x_attack,p2_speed_y_attack,p2_speed_y_self,projectiles
None,BATTLEFIELD,3127,-2.887589454650879,96.73806762695312,-25.023080825805664,104.76934814453125,67,88,8,4,0,1,4,3,105,120,0.9937500059604645,0.5,0.9937500059604645,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,67,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,-3.041558027267456,4.15217399597168,-0.5099999904632568,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,False,False,False,65535,60.0,-0.8196250200271606,0.0,0.0,0.0,1.8139991760253906,[]
None,BATTLEFIELD,3128,-3.70721435546875,98.38206481933594,-28.034500122070312,108.20037841796875,67,88,9,5,0,1,4,3,105,120,0.9937500059604645,0.5,0.893750011920929,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,66,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,-3.011420249938965,4.111031532287598,-0.6800000071525574,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,False,False,False,65535,60.0,-0.8196250200271606,0.0,0.0,0.0,1.6439992189407349,[]
None,BATTLEFIELD,3129,-4.537214279174805,99.85606384277344,-31.015783309936523,111.42027282714844,67,88,10,6,0,1,4,3,105,120,0.9937500059604645,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,65,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,-2.9812824726104736,4.069889068603516,-0.8500000238418579,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,False,False,False,65535,60.0,-0.8299999833106995,0.0,0.0,0.0,1.473999261856079,[]
None,BATTLEFIELD,3130,-5.356839179992676,101.16006469726562,-33.96692657470703,114.42902374267578,67,88,11,7,0,1,4,3,105,120,0.9937500059604645,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,64,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,-2.9511446952819824,4.028746604919434,-1.0199999809265137,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,False,False,False,65535,60.0,-0.8196250200271606,0.0,0.0,0.0,1.3039993047714233,[]
None,BATTLEFIELD,3131,-6.176464080810547,102.2940673828125,-36.88793182373047,117.22662353515625,67,88,12,8,0,1,4,3,105,120,0.9937500059604645,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,63,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,-2.921006917953491,3.9876041412353516,-1.1899999380111694,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,False,False,False,65535,60.0,-0.8196250200271606,0.0,0.0,0.0,1.1339993476867676,[]
None,BATTLEFIELD,3132,-6.996088981628418,103.25806427001953,-39.77880096435547,119.8130874633789,67,88,13,9,0,1,4,3,105,120,0.9937500059604645,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,62,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,-2.890869140625,3.9464616775512695,-1.3599998950958252,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,False,False,False,65535,60.0,-0.8196250200271606,0.0,0.0,0.0,0.963999330997467,[]
None,BATTLEFIELD,3133,-7.815713882446289,104.05206298828125,-42.63953399658203,122.18840789794922,67,88,14,10,0,1,4,3,105,120,0.9937500059604645,0.5,0.8687500059604645,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,61,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,-2.860731363296509,3.9053192138671875,-1.529999852180481,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,False,False,False,65535,60.0,-0.8196250200271606,0.0,0.0,0.0,0.7939993143081665,[]
None,BATTLEFIELD,3134,-8.63533878326416,104.67606353759766,-45.47012710571289,124.35258483886719,67,88,15,11,0,1,4,3,105,120,0.9937500059604645,0.5,0.9937500059604645,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,60,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,-2.8305935859680176,3.8641767501831055,-1.6999998092651367,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,False,False,False,65535,60.0,-0.8196250200271606,0.0,0.0,0.0,0.623999297618866,[]
None,BATTLEFIELD,3135,-9.454963684082031,105.13006591796875,-48.27058410644531,126.30561828613281,67,88,16,12,0,1,4,3,105,120,0.9937500059604645,0.5,0.9937500059604645,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,59,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,-2.8004558086395264,3.8230342864990234,-1.8699997663497925,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,False,False,False,65535,60.0,-0.8196250200271606,0.0,0.0,0.0,0.45399928092956543,[]
None,BATTLEFIELD,3136,-10.274588584899902,105.4140625,-51.04090118408203,128.04751586914062,67,88,17,13,0,1,4,3,105,120,0.9937500059604645,0.5,0.9937500059604645,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,58,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,-2.770318031311035,3.7818918228149414,-2.0399997234344482,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,False,False,False,65535,60.0,-0.8196250200271606,0.0,0.0,0.0,0.2839992642402649,[]
None,BATTLEFIELD,3137,-11.094213485717773,105.52806091308594,-53.78108215332031,129.57826232910156,67,88,18,14,0,1,4,3,105,120,0.9937500059604645,0.5,0.949999988079071,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,57,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,-2.740180253982544,3.7407493591308594,-2.2099997997283936,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,False,False,False,65535,60.0,-0.8196250200271606,0.0,0.0,0.0,0.11399926245212555,[]
None,BATTLEFIELD,3138,-11.913838386535645,105.47206115722656,-56.49112319946289,130.8978729248047,67,88,19,15,0,1,4,3,105,120,0.9937500059604645,0.5,0.71875,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,56,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,-2.7100424766540527,3.6996068954467773,-2.379999876022339,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,False,False,False,65535,60.0,-0.8196250200271606,0.0,0.0,0.0,-0.056000739336013794,[]
None,BATTLEFIELD,3139,-12.733463287353516,105.24606323242188,-59.17102813720703,132.00633239746094,67,88,20,16,0,1,4,3,105,120,0.9937500059604645,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,55,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,-2.6799046993255615,3.6584644317626953,-2.549999952316284,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,False,False,False,65535,60.0,-0.8196250200271606,0.0,0.0,0.0,-0.22600074112415314,[]
None,BATTLEFIELD,3140,-13.553088188171387,104.85005950927734,-61.82079315185547,132.90365600585938,67,88,21,17,0,1,4,3,105,120,0.9937500059604645,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,54,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,-2.6497669219970703,3.6173219680786133,-2.7200000286102295,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,False,False,False,65535,60.0,-0.8196250200271606,0.0,0.0,0.0,-0.3960007429122925,[]
None,BATTLEFIELD,3141,-14.372713088989258,104.2840576171875,-64.44042205810547,133.58984375,67,88,22,18,0,1,4,3,105,120,0.9937500059604645,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,53,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,-2.619629144668579,3.5761795043945312,-2.890000104904175,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,False,False,False,65535,60.0,-0.8196250200271606,0.0,0.0,0.0,-0.566000759601593,[]
None,BATTLEFIELD,3142,-15.192337989807129,103.54805755615234,-67.02991485595703,134.06488037109375,67,88,23,19,0,1,4,3,105,120,0.9937500059604645,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,52,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,-2.589491367340088,3.535037040710449,-3.06000018119812,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,False,False,False,65535,60.0,-0.8196250200271606,0.0,0.0,0.0,-0.7360007762908936,[]
None,BATTLEFIELD,3143,-15.991963386535645,102.64205932617188,-69.58927154541016,134.45877075195312,67,88,24,20,0,1,4,3,105,120,0.9937500059604645,0.5,0.5,0.5,0.03749999403953552,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,51,False,0,False,1,False,True,False,65535,60.0,0.0,0.0,-2.5593535900115967,3.493894577026367,-3.0999999046325684,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,False,False,False,65535,60.0,-0.799625039100647,0.0,0.0,0.0,-0.9060007929801941,[]
None,BATTLEFIELD,3144,-16.771589279174805,101.56605529785156,-72.11848449707031,134.8115234375,67,88,25,21,0,1,4,3,105,120,0.9937500059604645,0.5,0.5,0.5,0.19374999403953552,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,50,False,0,False,1,False,True,False,65535,60.0,0.0,0.0,-2.5292158126831055,3.452752113342285,-3.0999999046325684,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,False,False,False,65535,60.0,-0.7796250581741333,0.0,0.0,0.0,-1.0760008096694946,[]
None,BATTLEFIELD,3145,-17.531213760375977,100.32005310058594,-74.61756134033203,135.1231231689453,67,88,26,22,0,1,4,3,105,120,0.9937500059604645,0.5,0.5,0.5,0.34375,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,49,False,0,False,1,False,True,False,65535,60.0,0.0,0.0,-2.4990780353546143,3.411609649658203,-3.0999999046325684,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,False,False,False,65535,60.0,-0.7596250772476196,0.0,0.0,0.0,-1.2460007667541504,[]
None,BATTLEFIELD,3146,-18.27083969116211,98.904052734375,-77.08650207519531,135.39358520507812,67,88,27,23,0,1,4,3,105,120,0.9937500059604645,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,48,False,0,False,1,False,True,False,65535,60.0,0.0,0.0,-2.468940258026123,3.370467185974121,-3.0999999046325684,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,False,False,False,65535,60.0,-0.739625096321106,0.0,0.0,0.0,-1.4160007238388062,[]
None,BATTLEFIELD,3147,-18.99046516418457,97.31805419921875,-79.52530670166016,135.62290954589844,67,88,28,24,0,1,4,3,105,120,0.9937500059604645,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,47,False,0,False,1,False,True,False,65535,60.0,0.0,0.0,-2.438802480697632,3.329324722290039,-3.0999999046325684,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,False,False,False,65535,60.0,-0.7196251153945923,0.0,0.0,0.0,-1.586000680923462,[]
None,BATTLEFIELD,3148,-19.69009017944336,95.56204986572266,-81.93397521972656,135.8110809326172,67,88,29,25,0,1,4,3,105,120,0.9937500059604645,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,46,False,0,False,1,False,True,False,65535,60.0,0.0,0.0,-2.4086647033691406,3.288182258605957,-3.0999999046325684,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,False,False,False,65535,60.0,-0.6996251344680786,0.0,0.0,0.0,-1.7560006380081177,[]
None,BATTLEFIELD,3149,-20.369714736938477,93.63604736328125,-84.3125,135.95811462402344,67,88,30,26,0,1,4,3,105,120,0.887499988079071,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,45,False,0,False,1,False,True,False,65535,60.0,0.0,0.0,-2.3785269260406494,3.247039794921875,-3.0999999046325684,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,False,False,False,65535,60.0,-0.6796251535415649,0.0,0.0,0.0,-1.9260005950927734,[]
None,BATTLEFIELD,3150,-21.029340744018555,91.54004669189453,-86.660888671875,136.0640106201172,67,88,31,27,0,1,4,3,105,120,0.7062499970197678,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,44,False,0,False,1,False,True,False,65535,60.0,0.0,0.0,-2.348389148712158,3.205897331237793,-3.0999999046325684,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,False,False,False,65535,60.0,-0.6596251726150513,0.0,0.0,0.0,-2.0960006713867188,[]
None,BATTLEFIELD,3151,-21.66896629333496,89.2740478515625,-88.97914123535156,136.12875366210938,67,88,32,28,0,1,4,3,105,120,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,43,False,0,False,1,False,True,False,65535,60.0,0.0,0.0,-2.318251371383667,3.164754867553711,-3.0999999046325684,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,False,False,False,65535,60.0,-0.6396251916885376,0.0,0.0,0.0,-2.266000747680664,[]
None,BATTLEFIELD,3152,-22.288591384887695,86.83804321289062,-91.26725769042969,136.15235900878906,67,88,33,29,0,1,4,3,105,120,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,42,False,0,False,1,False,True,False,65535,60.0,0.0,0.0,-2.288113594055176,3.123612403869629,-3.0999999046325684,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,False,False,False,65535,60.0,-0.6196252107620239,0.0,0.0,0.0,-2.4360008239746094,[]
None,BATTLEFIELD,3153,-22.85321617126465,84.23204040527344,-93.52523040771484,136.13482666015625,67,88,34,29,0,1,4,3,105,120,0.5,0.5,0.5,0.5,0.8499999940395355,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,41,False,0,False,1,False,True,False,65535,60.0,0.0,0.0,-2.2579758167266846,3.082469940185547,-3.0999999046325684,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,False,False,False,65535,60.0,-0.5646252036094666,0.0,0.0,0.0,-2.6060009002685547,[]
None,BATTLEFIELD,3154,-23.348466873168945,81.45603942871094,-95.75306701660156,136.07614135742188,67,88,35,29,0,1,4,3,105,120,0.5,0.5,0.5,0.5,0.9937500059604645,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,40,False,0,False,1,False,True,False,65535,60.0,0.0,0.0,-2.2278380393981934,3.041327476501465,-3.0999999046325684,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,False,False,False,65535,60.0,-0.4952501952648163,0.0,0.0,0.0,-2.7760009765625,[]
None,BATTLEFIELD,3155,-23.775592803955078,78.51004028320312,-97.95076751708984,135.976318359375,67,88,36,29,0,1,4,3,105,120,0.5,0.5,0.5,0.5,0.981249988079071,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,39,False,0,False,1,False,True,False,65535,60.0,0.0,0.0,-2.197700262069702,3.000185012817383,-3.0999999046325684,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,False,False,False,65535,60.0,-0.4271252155303955,0.0,0.0,0.0,-2.9460010528564453,[]
None,BATTLEFIELD,3156,-24.143342971801758,75.41004180908203,-100.11833190917969,135.83535766601562,67,88,37,29,0,1,4,3,105,120,0.5,0.5,0.5,0.5,0.893750011920929,0.800000011920929,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,38,False,0,False,1,False,True,False,65535,60.0,0.0,0.0,-2.167562484741211,2.959042549133301,-3.0999999046325684,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,False,False,False,65535,60.0,-0.36775022745132446,0.0,0.0,0.0,-3.0999999046325684,[]
None,BATTLEFIELD,3157,-24.459218978881836,72.31004333496094,-102.2557601928711,135.65325927734375,67,88,38,29,0,1,4,3,105,120,0.5,0.5,0.5,0.5,0.8187499940395355,0.824999988079071,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,37,False,0,False,1,False,True,False,65535,60.0,0.0,0.0,-2.1374247074127197,2.9179000854492188,-3.0999999046325684,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,False,False,False,65535,60.0,-0.31587523221969604,0.0,0.0,0.0,-3.0999999046325684,[]
None,BATTLEFIELD,3158,-24.755094528198242,69.21004486083984,-104.36304473876953,135.4300079345703,67,88,39,29,0,1,4,3,105,120,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,36,False,0,False,1,False,True,False,65535,60.0,0.0,0.0,-2.1072869300842285,2.8767576217651367,-3.0999999046325684,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,False,False,False,65535,60.0,-0.29587522149086,0.0,0.0,0.0,-3.0999999046325684,[]
None,BATTLEFIELD,3159,-25.030969619750977,66.11004638671875,-106.44019317626953,135.16561889648438,29,88,1,29,0,1,4,3,105,120,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,35,False,0,False,1,False,True,False,65535,60.0,0.0,0.0,-2.0771491527557373,2.8356151580810547,-3.0999999046325684,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,-0.2758752107620239,0.0,0.0,0.0,-3.0999999046325684,[]
None,BATTLEFIELD,3160,-25.28684425354004,63.010047912597656,-108.4872055053711,134.86009216308594,29,88,2,29,0,1,4,3,105,120,0.800000011920929,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,34,False,0,False,1,False,True,False,65535,60.0,0.0,0.0,-2.047011375427246,2.7944726943969727,-3.0999999046325684,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,-0.25587520003318787,0.0,0.0,0.0,-3.0999999046325684,[]
None,BATTLEFIELD,3161,-25.522720336914062,59.91004943847656,-110.50408172607422,134.51341247558594,29,88,3,29,0,1,4,3,105,120,0.9937500059604645,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,33,False,0,False,1,False,True,False,65535,60.0,0.0,0.0,-2.016873598098755,2.7533302307128906,-3.0999999046325684,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,-0.235875204205513,0.0,0.0,0.0,-3.0999999046325684,[]
None,BATTLEFIELD,3162,-25.738595962524414,56.81005096435547,-112.49081420898438,134.12559509277344,344,88,1,29,0,1,4,3,105,120,0.9937500059604645,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,32,False,0,False,1,False,True,False,65535,60.0,0.0,0.0,-1.9867358207702637,2.7121877670288086,-3.0999999046325684,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,-0.21587520837783813,0.0,0.0,0.0,-3.0999999046325684,[<melee.gamestate.Projectile object at 0x000001A355F94460>]
None,BATTLEFIELD,3163,-25.934471130371094,53.710052490234375,-114.4474105834961,133.69664001464844,344,88,2,29,0,1,4,3,105,120,0.9937500059604645,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,31,False,0,False,1,False,True,False,65535,60.0,0.0,0.0,-1.9565980434417725,2.6710453033447266,-3.0999999046325684,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,-0.19587521255016327,0.0,0.0,0.0,-3.0999999046325684,[<melee.gamestate.Projectile object at 0x000001A355F94880>]
None,BATTLEFIELD,3164,-26.1103458404541,50.61005401611328,-116.37387084960938,133.22653198242188,344,88,3,29,0,1,4,3,105,120,0.9937500059604645,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,30,False,0,False,1,False,True,False,65535,60.0,0.0,0.0,-1.9264602661132812,2.6299028396606445,-3.0999999046325684,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,-0.1758752167224884,0.0,0.0,0.0,-3.0999999046325684,[<melee.gamestate.Projectile object at 0x000001A34A9534C0>]
None,BATTLEFIELD,3165,-26.26622200012207,47.51005554199219,-118.27019500732422,132.7152862548828,344,88,4,29,0,1,4,3,105,120,0.9937500059604645,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,29,False,0,False,1,False,True,False,65535,60.0,0.0,0.0,-1.89632248878479,2.5887603759765625,-3.0999999046325684,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,-0.15587522089481354,0.0,0.0,0.0,-3.0999999046325684,[<melee.gamestate.Projectile object at 0x000001A354E92E80>]
